rep,drug,category,pdb,target,state,diffdock_confidence,gnina_affinity,gnina_minimize_rmsd,gnina_cnn_score,gnina_cnn_affinity
6,divarasib,kras_family,8A2B,EGFR,L858R,-0.94,-8.10921,1.67738,0.15901,7.86984
6,divarasib,kras_family,8FMI,KRAS,WT,-2.21,-6.72796,2.00845,0.06655,6.43377
6,doxycycline,repurposing_candidate,3POZ,EGFR,WT,-0.55,-9.02836,3.27023,0.57983,5.37789
6,doxycycline,repurposing_candidate,4I24,EGFR,T790M,-0.97,-0.54077,1.47605,0.15694,5.00875
6,doxycycline,repurposing_candidate,4LDJ,KRAS,G12C,-1.41,-7.28612,0.98443,0.66057,5.36495
6,doxycycline,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.82,-7.07056,4.04465,0.46728,5.23204
6,doxycycline,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-1.39,-7.90503,1.94171,0.57016,5.00154
6,doxycycline,repurposing_candidate,8A2B,EGFR,L858R,-0.55,-5.49774,2.66372,0.04062,4.40559
6,doxycycline,repurposing_candidate,8FMI,KRAS,WT,-0.6,-7.86749,1.54014,0.4418,5.11064
6,erlotinib,known_answer,3POZ,EGFR,WT,-0.36,-7.08881,1.95481,0.7893,7.23869
6,erlotinib,known_answer,4I24,EGFR,T790M,-0.2,-7.02405,1.32619,0.74908,7.00241
6,erlotinib,known_answer,4LDJ,KRAS,G12C,-2.85,-4.22328,7.68782,0.04757,4.69047
6,erlotinib,known_answer,5UGC,EGFR,L858R+T790M,-0.96,-5.14515,2.14013,0.42,6.62275
6,erlotinib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.31,-6.67562,2.46032,0.04042,4.44367
6,erlotinib,known_answer,8A2B,EGFR,L858R,-0.59,-6.24649,1.68348,0.87644,6.84796
6,erlotinib,known_answer,8FMI,KRAS,WT,-2.58,-5.33984,2.39972,0.1804,5.75611
6,gefitinib,known_answer,3POZ,EGFR,WT,-0.12,-7.7561,0.69975,0.95117,8.12448
6,gefitinib,known_answer,4I24,EGFR,T790M,-0.23,-8.55403,0.96272,0.96578,7.92749
6,gefitinib,known_answer,4LDJ,KRAS,G12C,-1.42,-5.28872,2.04531,0.40532,6.44032
6,gefitinib,known_answer,5UGC,EGFR,L858R+T790M,-1.43,-6.17683,2.88564,0.16861,6.85139
6,gefitinib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.55,-7.2931,1.69154,0.08245,5.23189
6,gefitinib,known_answer,8A2B,EGFR,L858R,-0.47,-7.23827,2.2453,0.91928,7.52143
6,gefitinib,known_answer,8FMI,KRAS,WT,-0.82,-6.14762,1.55275,0.71725,6.82281
6,imatinib,multi_kinase,3POZ,EGFR,WT,-1.95,3.23171,3.17413,0.16498,7.06577
6,imatinib,multi_kinase,4I24,EGFR,T790M,-0.78,-9.39067,1.6784,0.79818,7.96276
6,imatinib,multi_kinase,4LDJ,KRAS,G12C,-1.49,-4.31523,4.7257,0.09145,5.28467
6,imatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.94,-7.30213,3.26545,0.16123,6.91687
6,imatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.02,4.917,3.26594,0.37395,6.09444
6,imatinib,multi_kinase,8A2B,EGFR,L858R,-0.97,-8.32562,1.93466,0.84741,7.53412
6,imatinib,multi_kinase,8FMI,KRAS,WT,-2.04,-6.3202,1.13665,0.47676,6.64868
6,itraconazole,repurposing_candidate,3POZ,EGFR,WT,-1.33,-1.44906,2.1185,0.03086,5.92593
6,itraconazole,repurposing_candidate,4I24,EGFR,T790M,-3.17,-6.25866,1.96291,0.40987,7.36352
6,itraconazole,repurposing_candidate,4LDJ,KRAS,G12C,-2.09,-5.39268,2.89259,0.1322,5.53901
6,itraconazole,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.26,3.07608,1.15014,0.23378,7.25062
6,itraconazole,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.08,-1.05606,4.87225,0.07163,5.8451
6,itraconazole,repurposing_candidate,8A2B,EGFR,L858R,-1.65,-7.34726,1.55138,0.16635,6.73047
6,itraconazole,repurposing_candidate,8FMI,KRAS,WT,-2.36,-6.26985,3.55247,0.15809,6.42873
6,lapatinib,egfr_family,3POZ,EGFR,WT,-0.27,-10.7833,1.41587,0.96682,8.72462
6,lapatinib,egfr_family,4I24,EGFR,T790M,-0.99,-7.10231,1.20032,0.87021,8.51184
6,lapatinib,egfr_family,4LDJ,KRAS,G12C,-1.7,-7.68809,1.50674,0.22082,6.52035
6,lapatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.85,0.10838,2.56458,0.57494,7.93054
6,lapatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.57,-6.73552,4.80072,0.05053,5.81002
6,lapatinib,egfr_family,8A2B,EGFR,L858R,-0.62,-8.76887,1.05929,0.90289,7.94101
6,lapatinib,egfr_family,8FMI,KRAS,WT,-2.95,-5.36611,3.2989,0.15798,6.15196
6,metformin,repurposing_candidate,3POZ,EGFR,WT,0.17,-3.6691,1.02044,0.8771,4.16841
6,metformin,repurposing_candidate,4I24,EGFR,T790M,0.43,-3.65368,0.82356,0.77586,3.61697
6,metformin,repurposing_candidate,4LDJ,KRAS,G12C,0.32,-4.33588,0.88392,0.72902,3.53284
6,metformin,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.41,-4.07639,0.45461,0.90161,4.13221
6,metformin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.22,-2.25441,4.83106,0.79362,3.48481
6,metformin,repurposing_candidate,8A2B,EGFR,L858R,0.65,-3.78262,0.45217,0.91554,4.5237
6,metformin,repurposing_candidate,8FMI,KRAS,WT,-0.19,-3.90921,1.2457,0.58774,3.57723
6,neratinib,egfr_family,3POZ,EGFR,WT,-0.38,-8.26369,1.84708,0.78731,8.85334
6,neratinib,egfr_family,4I24,EGFR,T790M,-0.47,-8.13984,1.36704,0.95703,9.14592
6,neratinib,egfr_family,4LDJ,KRAS,G12C,-1.76,-5.03079,2.91488,0.04101,5.16068
6,neratinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.04,1.97828,1.78245,0.68835,8.51509
6,neratinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.81,-6.03124,7.90267,0.01774,5.30397
6,neratinib,egfr_family,8A2B,EGFR,L858R,-0.65,-8.497,3.44045,0.38765,7.44322
6,neratinib,egfr_family,8FMI,KRAS,WT,-1.76,-4.84705,2.34462,0.03983,5.09697
6,osimertinib,known_answer,3POZ,EGFR,WT,-0.66,-6.82222,1.42762,0.84475,8.1875
6,osimertinib,known_answer,4I24,EGFR,T790M,-0.67,-7.65165,2.35888,0.22461,7.63364
6,osimertinib,known_answer,4LDJ,KRAS,G12C,-1.72,-4.75118,3.247,0.09666,5.74692
6,osimertinib,known_answer,5UGC,EGFR,L858R+T790M,-1.47,-6.12996,5.08173,0.0382,6.07361
6,osimertinib,known_answer,6OIM,KRAS,G12C+sotorasib,-4.04,-3.14636,8.59463,0.58903,5.39887
6,osimertinib,known_answer,8A2B,EGFR,L858R,-0.78,-6.43542,2.23356,0.25163,7.00331
6,osimertinib,known_answer,8FMI,KRAS,WT,-1.78,-4.82747,2.20444,0.06587,5.74286
6,ponatinib,multi_kinase,3POZ,EGFR,WT,-1.65,6.68347,2.50006,0.13673,6.89472
6,ponatinib,multi_kinase,4I24,EGFR,T790M,-1.57,-8.29146,2.92728,0.06982,6.3879
6,ponatinib,multi_kinase,4LDJ,KRAS,G12C,-2.26,-7.0529,2.28308,0.13416,6.2295
6,ponatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-2.44,-8.12264,1.7066,0.56793,7.38261
6,ponatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.2,19.64811,3.82273,0.79466,7.20977
6,ponatinib,multi_kinase,8A2B,EGFR,L858R,-1.17,-10.34863,2.98034,0.32735,7.3714
6,ponatinib,multi_kinase,8FMI,KRAS,WT,-1.89,-8.43462,1.51177,0.14785,6.1598
6,propranolol,repurposing_candidate,3POZ,EGFR,WT,-0.31,-7.44243,0.80857,0.69272,5.93305
6,propranolol,repurposing_candidate,4I24,EGFR,T790M,-0.44,-7.07527,1.96723,0.28609,4.41789
6,propranolol,repurposing_candidate,4LDJ,KRAS,G12C,-1.23,-5.422,1.51087,0.83744,4.55534
6,propranolol,repurposing_candidate,5UGC,EGFR,L858R+T790M,-1.01,-7.073,1.31552,0.29108,4.71284
6,propranolol,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.8,-1.8274,5.28444,0.25644,2.99302
6,propranolol,repurposing_candidate,8A2B,EGFR,L858R,-0.72,-6.69753,1.25167,0.25001,4.85841
6,propranolol,repurposing_candidate,8FMI,KRAS,WT,-1.15,-5.34323,0.83011,0.35278,3.79282
6,simvastatin,repurposing_candidate,3POZ,EGFR,WT,-1.72,-5.9615,3.46927,0.03713,4.84724
6,simvastatin,repurposing_candidate,4I24,EGFR,T790M,-2.13,0.40481,1.01346,0.6685,7.17048
6,simvastatin,repurposing_candidate,4LDJ,KRAS,G12C,-2.34,-6.2805,1.93229,0.15832,5.00865
6,simvastatin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.04,-7.69362,1.02986,0.15199,5.84028
6,simvastatin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.49,-6.94096,5.45591,0.22192,5.51251
6,simvastatin,repurposing_candidate,8A2B,EGFR,L858R,-1.85,-6.61212,2.09288,0.11632,5.33594
6,simvastatin,repurposing_candidate,8FMI,KRAS,WT,-1.34,-6.17892,2.05892,0.14921,5.85306
6,sorafenib,multi_kinase,3POZ,EGFR,WT,-2.04,-9.20245,4.08195,0.15132,6.43952
6,sorafenib,multi_kinase,4I24,EGFR,T790M,-1.73,-1.75121,3.95162,0.09964,6.2061
6,sorafenib,multi_kinase,4LDJ,KRAS,G12C,-1.76,-6.26467,3.27907,0.17228,5.77298
6,sorafenib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.97,0.16729,1.22185,0.90574,7.63494
6,sorafenib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.72,16.60674,4.78173,0.65178,6.234
6,sorafenib,multi_kinase,8A2B,EGFR,L858R,-0.28,-10.02099,1.28795,0.80146,7.1948
6,sorafenib,multi_kinase,8FMI,KRAS,WT,-0.98,-6.72488,1.66262,0.16332,5.42314
6,sotorasib,known_answer,3POZ,EGFR,WT,-1.47,-4.43926,1.00601,0.34419,7.9382
6,sotorasib,known_answer,4I24,EGFR,T790M,-2.98,-1.60738,3.77146,0.02833,6.33524
6,sotorasib,known_answer,4LDJ,KRAS,G12C,-2.51,-5.47219,4.696,0.04345,5.52694
6,sotorasib,known_answer,5UGC,EGFR,L858R+T790M,-1.53,-4.64929,3.38351,0.0208,7.20588
6,sotorasib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.45,-6.37602,1.4904,0.51056,7.68188
6,sotorasib,known_answer,8A2B,EGFR,L858R,-2.56,-2.01136,1.95386,0.04196,6.39534
6,sotorasib,known_answer,8FMI,KRAS,WT,-2.48,-7.2372,1.87595,0.77036,7.69774
6,sunitinib,multi_kinase,3POZ,EGFR,WT,-1.08,-6.92015,2.43996,0.49265,7.10008
6,sunitinib,multi_kinase,4I24,EGFR,T790M,-0.47,-7.52081,0.97484,0.51214,7.18579
6,sunitinib,multi_kinase,4LDJ,KRAS,G12C,-1.37,-5.4476,2.55466,0.60634,6.23078
6,sunitinib,multi_kinase,5UGC,EGFR,L858R+T790M,-0.77,-7.47768,1.50611,0.69348,6.93359
6,sunitinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-4.22,-0.83384,6.33513,0.35347,4.72491
6,sunitinib,multi_kinase,8A2B,EGFR,L858R,-0.97,-7.07786,1.65487,0.76717,6.77339
6,sunitinib,multi_kinase,8FMI,KRAS,WT,-1.51,-6.90369,1.08983,0.75367,6.48811
6,thalidomide,repurposing_candidate,3POZ,EGFR,WT,-0.42,-7.47312,2.21897,0.36285,5.33119
6,thalidomide,repurposing_candidate,4I24,EGFR,T790M,0.27,-6.5595,0.95649,0.77794,5.36511
6,thalidomide,repurposing_candidate,4LDJ,KRAS,G12C,-0.63,-5.71068,1.77491,0.73863,4.48884
6,thalidomide,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.24,-7.07745,1.59747,0.71679,5.73121
6,thalidomide,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-4.76,-4.61338,4.47489,0.19471,3.43911
6,thalidomide,repurposing_candidate,8A2B,EGFR,L858R,0.03,-6.60061,1.47184,0.56386,5.32326
6,thalidomide,repurposing_candidate,8FMI,KRAS,WT,-0.4,-6.20099,0.35751,0.18487,4.27649
6,vandetanib,egfr_family,3POZ,EGFR,WT,-1.3,-8.0835,2.48633,0.69072,7.46308
6,vandetanib,egfr_family,4I24,EGFR,T790M,0.03,-8.39708,0.75368,0.90354,7.63964
6,vandetanib,egfr_family,4LDJ,KRAS,G12C,-0.88,-6.72644,1.18317,0.51453,7.00155
6,vandetanib,egfr_family,5UGC,EGFR,L858R+T790M,-1.49,-1.68968,1.85894,0.62415,7.2712
6,vandetanib,egfr_family,6OIM,KRAS,G12C+sotorasib,-3.37,-3.27323,9.91264,0.21546,6.04558
6,vandetanib,egfr_family,8A2B,EGFR,L858R,0.05,-8.51966,0.61596,0.96779,7.60163
6,vandetanib,egfr_family,8FMI,KRAS,WT,-1.26,-6.43819,1.38765,0.33387,6.45188
6,verapamil,repurposing_candidate,3POZ,EGFR,WT,-1.29,-7.24734,2.0276,0.88381,7.90041
6,verapamil,repurposing_candidate,4I24,EGFR,T790M,-2.23,-3.7538,1.33348,0.21361,6.75813
6,verapamil,repurposing_candidate,4LDJ,KRAS,G12C,-3.16,-3.93763,3.86299,0.06038,3.97647
6,verapamil,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.11,-5.37895,2.6523,0.11533,6.07646
6,verapamil,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-2.45,-5.95816,1.90459,0.62023,6.17447
6,verapamil,repurposing_candidate,8A2B,EGFR,L858R,-1.56,-6.74132,1.26697,0.19784,6.25621
6,verapamil,repurposing_candidate,8FMI,KRAS,WT,-2.02,-5.68712,1.0001,0.34552,5.95365
7,adagrasib,known_answer,3POZ,EGFR,WT,-2.14,-6.26047,1.32944,0.0976,7.61101
7,adagrasib,known_answer,4I24,EGFR,T790M,-3.21,-2.94113,4.75866,0.04064,6.64938
7,adagrasib,known_answer,4LDJ,KRAS,G12C,-2.41,-3.92556,2.44994,0.03955,5.97604
7,adagrasib,known_answer,5UGC,EGFR,L858R+T790M,-2.36,-6.36439,5.50296,0.04551,6.11458
7,adagrasib,known_answer,6OIM,KRAS,G12C+sotorasib,-2.09,-7.04222,2.83303,0.22051,6.83005
7,adagrasib,known_answer,8A2B,EGFR,L858R,-1.65,-6.95647,1.13647,0.49275,7.87746
7,adagrasib,known_answer,8FMI,KRAS,WT,-3.0,-8.19173,2.38392,0.10017,6.31545
7,afatinib,egfr_family,3POZ,EGFR,WT,-1.22,-8.15904,2.66935,0.33314,7.65305
7,afatinib,egfr_family,4I24,EGFR,T790M,0.04,-9.04763,1.46236,0.9556,8.35143
7,afatinib,egfr_family,4LDJ,KRAS,G12C,-1.08,-5.54856,1.87985,0.56221,6.57674
7,afatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.54,-6.6566,3.60424,0.21487,7.10248
7,afatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.57,-6.57313,2.28854,0.07052,6.14033
7,afatinib,egfr_family,8A2B,EGFR,L858R,-0.31,-7.19069,1.32361,0.89492,7.75327
7,afatinib,egfr_family,8FMI,KRAS,WT,-1.47,-6.66538,1.80488,0.38149,6.89753
7,aspirin,repurposing_candidate,3POZ,EGFR,WT,0.46,-6.21058,0.48419,0.80851,4.76469
7,aspirin,repurposing_candidate,4I24,EGFR,T790M,-0.33,-5.68427,1.16359,0.63271,4.53181
7,aspirin,repurposing_candidate,4LDJ,KRAS,G12C,-0.77,-4.90264,1.37568,0.82695,3.83757
7,aspirin,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.14,-5.57311,1.4788,0.41172,4.16247
7,aspirin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-5.01,-3.88085,5.61836,0.85128,4.0184
7,aspirin,repurposing_candidate,8A2B,EGFR,L858R,-0.18,-5.21291,0.95165,0.66529,4.17705
7,aspirin,repurposing_candidate,8FMI,KRAS,WT,-0.3,-5.52676,1.30304,0.86622,3.84227
7,cimetidine,repurposing_candidate,3POZ,EGFR,WT,0.18,-5.12592,0.79201,0.5687,5.98392
7,cimetidine,repurposing_candidate,4I24,EGFR,T790M,-0.28,-5.02884,1.56112,0.41776,6.2778
7,cimetidine,repurposing_candidate,4LDJ,KRAS,G12C,-0.49,-4.81681,0.99975,0.72735,4.96422
7,cimetidine,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.73,-4.93603,1.79815,0.23727,5.87554
7,cimetidine,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.71,-3.39504,4.78919,0.1186,3.37973
7,cimetidine,repurposing_candidate,8A2B,EGFR,L858R,0.04,-5.85433,1.20951,0.47928,5.45265
7,cimetidine,repurposing_candidate,8FMI,KRAS,WT,-0.79,-4.62249,1.30832,0.68513,5.19366
7,crizotinib,multi_kinase,3POZ,EGFR,WT,-1.34,-8.66801,1.64768,0.84484,8.26864
7,crizotinib,multi_kinase,4I24,EGFR,T790M,-0.59,-8.42274,0.77654,0.8742,8.31838
7,crizotinib,multi_kinase,4LDJ,KRAS,G12C,-1.4,-6.10273,2.05706,0.08765,5.93686
7,crizotinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.64,-5.2339,1.17969,0.65491,7.72441
7,crizotinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.87,-4.60337,4.20796,0.05786,5.20243
7,crizotinib,multi_kinase,8A2B,EGFR,L858R,-0.75,-6.55392,0.72709,0.41727,7.1752
7,crizotinib,multi_kinase,8FMI,KRAS,WT,-2.7,-4.99239,2.70662,0.04935,4.89624
7,dacomitinib,egfr_family,3POZ,EGFR,WT,-0.02,-8.68304,0.67164,0.96203,8.41523
7,dacomitinib,egfr_family,4I24,EGFR,T790M,0.16,-9.62185,1.02569,0.97028,8.27551
7,dacomitinib,egfr_family,4LDJ,KRAS,G12C,-0.97,-5.53111,2.61084,0.44585,6.78197
7,dacomitinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.37,-6.64919,2.93827,0.24945,7.34241
7,dacomitinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.68,-6.63158,3.428,0.11798,5.96293
7,dacomitinib,egfr_family,8A2B,EGFR,L858R,-0.12,-7.21851,0.68154,0.75462,7.50485
7,dacomitinib,egfr_family,8FMI,KRAS,WT,-1.08,-6.58571,1.74463,0.20498,6.44827
7,dasatinib,multi_kinase,3POZ,EGFR,WT,-0.61,-8.06204,3.77766,0.18718,7.16368
7,dasatinib,multi_kinase,4I24,EGFR,T790M,-0.25,-8.62094,0.55964,0.91988,7.88809
7,dasatinib,multi_kinase,4LDJ,KRAS,G12C,-1.52,-5.26654,2.12849,0.14166,5.88818
7,dasatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.73,-6.54205,5.12902,0.08842,6.22569
7,dasatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-4.68,-2.70972,5.72385,0.24808,5.64256
7,dasatinib,multi_kinase,8A2B,EGFR,L858R,-0.36,-7.53013,1.12573,0.86771,7.39366
7,dasatinib,multi_kinase,8FMI,KRAS,WT,-1.88,-5.63118,1.98019,0.02112,5.00204
7,disulfiram,repurposing_candidate,3POZ,EGFR,WT,-0.88,-4.58626,0.99444,0.29778,4.33507
7,disulfiram,repurposing_candidate,4I24,EGFR,T790M,-0.77,-3.85607,1.79167,0.49453,5.67114
7,disulfiram,repurposing_candidate,4LDJ,KRAS,G12C,-1.72,-3.80848,1.51441,0.29574,3.72886
7,disulfiram,repurposing_candidate,5UGC,EGFR,L858R+T790M,-1.5,-4.13093,1.46564,0.39255,5.16383
7,disulfiram,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.15,-1.96519,6.25114,0.15364,3.17839
7,disulfiram,repurposing_candidate,8A2B,EGFR,L858R,-0.67,-4.19081,0.94796,0.69784,5.08648
7,disulfiram,repurposing_candidate,8FMI,KRAS,WT,-2.12,-3.55172,1.30318,0.08974,3.46143
7,divarasib,kras_family,3POZ,EGFR,WT,-1.9,-7.57311,1.96559,0.02146,7.36018
7,divarasib,kras_family,4I24,EGFR,T790M,-1.33,-5.16132,5.27618,0.01503,6.36859
7,divarasib,kras_family,4LDJ,KRAS,G12C,-2.92,-5.19304,1.8695,0.05118,5.92694
7,divarasib,kras_family,5UGC,EGFR,L858R+T790M,-1.72,-6.22243,2.36201,0.22045,7.86918
7,divarasib,kras_family,6OIM,KRAS,G12C+sotorasib,-1.74,-8.68093,1.32933,0.50726,8.1398
7,divarasib,kras_family,8A2B,EGFR,L858R,-1.05,-8.13471,1.24375,0.19983,7.9115
7,divarasib,kras_family,8FMI,KRAS,WT,-2.34,-6.77141,2.16023,0.07679,6.46774
7,doxycycline,repurposing_candidate,3POZ,EGFR,WT,-0.55,-8.19609,3.96242,0.33049,4.95223
7,doxycycline,repurposing_candidate,4I24,EGFR,T790M,-1.16,1.14002,2.36044,0.13626,4.89666
7,doxycycline,repurposing_candidate,4LDJ,KRAS,G12C,-1.84,-7.33598,1.88683,0.81411,5.704
7,doxycycline,repurposing_candidate,5UGC,EGFR,L858R+T790M,-0.77,-7.68129,2.80968,0.14707,5.19443
7,doxycycline,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-1.56,-7.92398,1.91864,0.59908,5.09019
7,doxycycline,repurposing_candidate,8A2B,EGFR,L858R,-0.53,-0.93311,0.54674,0.21604,4.71687
7,doxycycline,repurposing_candidate,8FMI,KRAS,WT,-0.62,-7.85705,1.90739,0.50851,5.14793
7,erlotinib,known_answer,3POZ,EGFR,WT,-0.31,-7.00733,1.833,0.79375,7.23451
7,erlotinib,known_answer,4I24,EGFR,T790M,-0.14,-6.958,1.66953,0.87321,7.08814
7,erlotinib,known_answer,4LDJ,KRAS,G12C,-2.51,-4.91538,2.58144,0.08923,5.1586
7,erlotinib,known_answer,5UGC,EGFR,L858R+T790M,-1.0,-5.2935,2.19964,0.45086,6.61428
7,erlotinib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.05,-6.53206,1.49456,0.05624,4.86537
7,erlotinib,known_answer,8A2B,EGFR,L858R,-0.35,-7.46089,1.70297,0.96089,6.97534
7,erlotinib,known_answer,8FMI,KRAS,WT,-2.28,-5.53266,1.9077,0.10991,5.22
7,gefitinib,known_answer,3POZ,EGFR,WT,-0.17,-7.76019,0.69853,0.95153,8.1253
7,gefitinib,known_answer,4I24,EGFR,T790M,-0.24,-8.73798,1.21484,0.97449,7.9022
7,gefitinib,known_answer,4LDJ,KRAS,G12C,-1.2,-5.3735,3.1244,0.39229,6.34499
7,gefitinib,known_answer,5UGC,EGFR,L858R+T790M,-1.48,-6.83622,4.2877,0.21451,6.84426
7,gefitinib,known_answer,6OIM,KRAS,G12C+sotorasib,-1.98,-6.45623,2.43725,0.60317,6.2534
7,gefitinib,known_answer,8A2B,EGFR,L858R,-0.49,-7.1964,1.73603,0.95191,7.52976
7,gefitinib,known_answer,8FMI,KRAS,WT,-0.99,-6.12559,1.43958,0.76449,6.80075
7,imatinib,multi_kinase,3POZ,EGFR,WT,-0.72,-8.4957,1.22094,0.70039,7.65624
7,imatinib,multi_kinase,4I24,EGFR,T790M,-0.77,-10.13457,2.63251,0.85698,7.90772
7,imatinib,multi_kinase,4LDJ,KRAS,G12C,-1.65,-6.42509,3.12266,0.05084,4.92353
7,imatinib,multi_kinase,5UGC,EGFR,L858R+T790M,-1.05,-9.21572,5.83988,0.05318,6.8236
7,imatinib,multi_kinase,6OIM,KRAS,G12C+sotorasib,-3.97,-0.48937,7.47463,0.26817,4.77613
7,imatinib,multi_kinase,8A2B,EGFR,L858R,-0.82,-8.37465,0.90978,0.91884,7.62696
7,imatinib,multi_kinase,8FMI,KRAS,WT,-2.15,-6.20116,2.52835,0.27492,6.59807
7,itraconazole,repurposing_candidate,3POZ,EGFR,WT,-1.61,-6.80599,2.10836,0.03202,6.34008
7,itraconazole,repurposing_candidate,4I24,EGFR,T790M,-3.23,-6.26895,5.2276,0.1804,7.1183
7,itraconazole,repurposing_candidate,4LDJ,KRAS,G12C,-2.53,-4.50082,4.4519,0.1397,5.51207
7,itraconazole,repurposing_candidate,5UGC,EGFR,L858R+T790M,-2.38,2.81245,1.47561,0.18689,7.39186
7,itraconazole,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.38,-2.96448,10.19435,0.04811,6.02053
7,itraconazole,repurposing_candidate,8A2B,EGFR,L858R,-1.64,-7.65351,1.79089,0.03974,5.57701
7,itraconazole,repurposing_candidate,8FMI,KRAS,WT,-2.96,-5.40566,3.25412,0.5518,6.3055
7,lapatinib,egfr_family,3POZ,EGFR,WT,-0.26,-10.81726,0.76932,0.97958,8.76895
7,lapatinib,egfr_family,4I24,EGFR,T790M,-0.84,-7.28355,1.44908,0.86125,8.57178
7,lapatinib,egfr_family,4LDJ,KRAS,G12C,-2.07,-4.85733,2.364,0.08313,5.48608
7,lapatinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.85,-0.33193,3.19957,0.6834,8.22725
7,lapatinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-1.98,-7.30894,5.56579,0.10465,5.85078
7,lapatinib,egfr_family,8A2B,EGFR,L858R,-0.69,-8.6877,1.31651,0.79359,7.86595
7,lapatinib,egfr_family,8FMI,KRAS,WT,-2.79,-6.12289,2.58917,0.21459,6.68131
7,metformin,repurposing_candidate,3POZ,EGFR,WT,0.2,-3.66738,0.96058,0.87705,4.14787
7,metformin,repurposing_candidate,4I24,EGFR,T790M,0.41,-3.66429,0.88268,0.76796,3.83655
7,metformin,repurposing_candidate,4LDJ,KRAS,G12C,0.28,-3.85304,1.20603,0.64106,3.4785
7,metformin,repurposing_candidate,5UGC,EGFR,L858R+T790M,0.49,-4.06723,0.50992,0.90091,4.12939
7,metformin,repurposing_candidate,6OIM,KRAS,G12C+sotorasib,-3.95,-2.47604,5.16597,0.54332,3.26784
7,metformin,repurposing_candidate,8A2B,EGFR,L858R,0.59,-3.91663,0.49043,0.90971,4.41317
7,metformin,repurposing_candidate,8FMI,KRAS,WT,-0.47,-4.26355,1.22701,0.55478,3.62036
7,neratinib,egfr_family,3POZ,EGFR,WT,-0.4,-8.30082,2.92455,0.34485,8.22914
7,neratinib,egfr_family,4I24,EGFR,T790M,-0.67,-7.96165,1.26217,0.95617,9.13313
7,neratinib,egfr_family,4LDJ,KRAS,G12C,-2.18,-4.84057,2.59847,0.05731,5.78504
7,neratinib,egfr_family,5UGC,EGFR,L858R+T790M,-1.11,2.17919,1.73372,0.66198,8.46332
7,neratinib,egfr_family,6OIM,KRAS,G12C+sotorasib,-2.63,-3.98063,8.45516,0.0438,5.2965
7,neratinib,egfr_family,8A2B,EGFR,L858R,-0.6,-7.84514,2.20284,0.40561,7.61386
7,neratinib,egfr_family,8FMI,KRAS,WT,-1.52,-5.60126,2.98188,0.09028,6.09081
7,osimertinib,known_answer,3POZ,EGFR,WT,-0.69,-7.42798,3.1749,0.20617,7.26354
7,osimertinib,known_answer,4I24,EGFR,T790M,-0.74,-7.66459,2.52509,0.27356,7.56073
7,osimertinib,known_answer,4LDJ,KRAS,G12C,-1.57,-5.15477,4.00215,0.05901,5.43101
